           YEAR,           JDAY,        PRECACC,          ETACC,         ROFACC,      OVRFLWACC,      LATFLWACC,    DRAINSOLACC,       DSTGWACC,           PREC,             ET,            ROF,         OVRFLW,         LATFLW,       DRAINSOL,        FZWSCAN,        LQWSCAN,            SNO,        LQWSSNO,        LQWSPND,       LQWSSOL1,       FZWSSOL1,       ALWSSOL1,       LQWSSOL2,       FZWSSOL2,       ALWSSOL2,       LQWSSOL3,       FZWSSOL3,       ALWSSOL3,        LQWSSOL,        FZWSSOL,        ALWSSOL,          STGGW,            DZS,           STGW,          DSTGW,
           1981,            212,   1584.698    ,   515.5040    ,   950.6035    ,   58.73088    ,   891.8730    ,   0.000000    ,   32.86230    ,   1.283733    ,   2.067652    ,   1.315603    ,  0.2407403    ,   1.074863    ,   0.000000    ,  0.1345986E-02,  0.8400714E-01,  0.3850279E-03,  0.1356076E-04,   1.728231    ,   20.80495    ,  0.4313106E-04,   20.80499    ,   53.06505    ,  0.3257962E-03,   53.06537    ,   390.2212    ,   35.87012    ,   426.0913    ,   464.0912    ,   35.87049    ,   499.9617    ,   239.2164    ,   0.000000    ,   740.9921    ,  -1.432922    ,
           1981,            213,   1585.688    ,   517.8535    ,   951.0966    ,   58.99822    ,   892.0989    ,   0.000000    ,   33.03021    ,  0.9902068    ,   2.349573    ,  0.4932792    ,  0.2673326    ,  0.2259466    ,   0.000000    ,  0.6208295E-03,  0.2998059E-01,  0.3245579E-03,  0.7492683E-05,   1.666183    ,   19.90625    ,  0.4868339E-04,   19.90630    ,   52.38823    ,  0.2417243E-03,   52.38847    ,   390.4814    ,   34.59692    ,   425.0784    ,   462.7759    ,   34.59721    ,   497.3732    ,   240.2385    ,   0.000000    ,   739.3086    ,  -1.683533    ,
           1981,            214,   1586.181    ,   520.4465    ,   951.5073    ,   59.31015    ,   892.1976    ,   0.000000    ,   33.19415    ,  0.4925734    ,   2.592923    ,  0.4106192    ,  0.3119338    ,  0.9868537E-01,   0.000000    ,  0.2301296E-02,  0.1808549E-01,  0.2387701E-03,  0.4466851E-05,   1.595599    ,   19.02929    ,  0.1426386E-04,   19.02931    ,   51.63176    ,  0.1458179E-03,   51.63190    ,   390.4954    ,   33.36260    ,   423.8581    ,   461.1564    ,   33.36276    ,   494.5193    ,   241.2250    ,   0.000000    ,   737.3603    ,  -1.948303    ,
           1981,            215,   1589.570    ,   522.5614    ,   952.9633    ,   59.58393    ,   893.3796    ,   0.000000    ,   33.35522    ,   3.389187    ,   2.114717    ,   1.456014    ,  0.2737843    ,   1.182230    ,   0.000000    ,  0.4620405E-03,  0.3371945E-01,  0.1667712E-03,  0.2886820E-05,   1.520667    ,   18.56535    ,  0.2252425E-04,   18.56537    ,   50.95218    ,  0.9401419E-04,   50.95229    ,   390.4468    ,   32.09656    ,   422.5433    ,   459.9643    ,   32.09668    ,   492.0610    ,   242.1877    ,   0.000000    ,   735.8036    ,  -1.556641    ,
           1981,            216,   1595.659    ,   524.5583    ,   955.6939    ,   59.81971    ,   895.8743    ,   0.000000    ,   33.51733    ,   6.089022    ,   1.996933    ,   2.730500    ,  0.2357783    ,   2.494721    ,   0.000000    ,  0.5572262E-02,  0.7883192E-01,  0.1248980E-03,  0.2428306E-05,   1.503155    ,   19.92258    ,  0.1503417E-05,   19.92258    ,   50.77023    ,  0.7971197E-04,   50.77029    ,   390.4820    ,   30.84223    ,   421.3241    ,   461.1748    ,   30.84231    ,   492.0170    ,   243.1303    ,   0.000000    ,   736.7349    ,  0.9312744    ,
           1981,            217,   1596.052    ,   526.8710    ,   956.2826    ,   60.10245    ,   896.1803    ,   0.000000    ,   33.67798    ,  0.3933542    ,   2.312511    ,  0.5887657    ,  0.2827645    ,  0.3060012    ,   0.000000    ,  0.6658146E-03,  0.1310883E-01,  0.1005539E-03,  0.2297959E-05,   1.490795    ,   19.96635    ,  0.1616826E-05,   19.96635    ,   50.77232    ,  0.7022781E-04,   50.77238    ,   390.4226    ,   29.67397    ,   420.0966    ,   461.1613    ,   29.67405    ,   490.8353    ,   244.0447    ,   0.000000    ,   736.3846    , -0.3503418    ,
           1981,            218,   1596.179    ,   529.1909    ,   956.7093    ,   60.41931    ,   896.2900    ,   0.000000    ,   33.83429    ,  0.1273278    ,   2.319811    ,  0.4266494    ,  0.3168492    ,  0.1098001    ,   0.000000    ,  0.2369982E-03,  0.1515467E-01,  0.7065302E-04,  0.1748195E-05,   1.428807    ,   18.77400    ,  0.1676370E-05,   18.77400    ,   50.23753    ,  0.5706483E-04,   50.23757    ,   390.2120    ,   28.45071    ,   418.6627    ,   459.2236    ,   28.45077    ,   487.6743    ,   244.9326    ,   0.000000    ,   734.0512    ,  -2.333374    ,
           1981,            219,   1602.150    ,   531.3496    ,   958.9351    ,   60.73088    ,   898.2043    ,   0.000000    ,   33.98798    ,   5.970866    ,   2.158815    ,   2.225943    ,  0.3115723    ,   1.914371    ,   0.000000    ,  0.6720205E-05,  0.5783641E-01,  0.4436025E-04,  0.1209733E-05,   1.387033    ,   18.49290    ,  0.5479156E-06,   18.49290    ,   49.69243    ,  0.3850817E-04,   49.69247    ,   390.1431    ,   27.08595    ,   417.2290    ,   458.3284    ,   27.08598    ,   485.4143    ,   245.8076    ,   0.000000    ,   732.6669    ,  -1.384277    ,
           1981,            220,   1603.042    ,   534.1312    ,   960.3182    ,   61.06624    ,   899.2521    ,   0.000000    ,   34.14154    ,  0.8921186    ,   2.781661    ,   1.383114    ,  0.3353752    ,   1.047738    ,   0.000000    ,  0.4357342E-04,  0.7834322E-01,  0.2254644E-04,  0.5877660E-06,   1.386996    ,   19.39729    ,  0.6960675E-06,   19.39729    ,   49.79234    ,  0.1712518E-04,   49.79236    ,   390.1841    ,   25.65104    ,   415.8351    ,   459.3737    ,   25.65106    ,   485.0247    ,   246.6736    ,   0.000000    ,   733.1638    ,  0.4968262    ,
           1981,            221,   1603.042    ,   536.7227    ,   960.7682    ,   61.41089    ,   899.3574    ,   0.000000    ,   34.28967    ,  0.2142066E-03,   2.591438    ,  0.4498594    ,  0.3446713    ,  0.1051880    ,   0.000000    ,  0.4773624E-03,  0.3674285E-02,  0.1112312E-04,  0.2459173E-06,   1.324033    ,   17.86702    ,  0.1653780E-05,   17.86702    ,   49.20898    ,  0.5620693E-07,   49.20898    ,   390.1786    ,   24.13893    ,   414.3176    ,   457.2546    ,   24.13893    ,   481.3936    ,   247.5210    ,   0.000000    ,   730.2427    ,  -2.921021    ,
